customer_id,risk_score,risk_tier,decision,top_risk_factors,age,country_risk,occupation,annual_income,account_type,document_status,address_verified,pep_flag,sanctions_flag,adverse_media_flag,customer_tenure_years,digital_risk_score,fraud_history_flag,monthly_txn_count
C5685,24.42,LOW,APPROVE,No significant risk flags identified,48,Medium,Student,2159773,Current,Complete,1,0,0,0,11,15,1,17
C5686,18.58,LOW,APPROVE,No significant risk flags identified,74,Low,Business,4163039,NRI,Complete,0,0,0,1,4,39,0,382
C5687,7.97,LOW,APPROVE,No significant risk flags identified,20,Medium,Student,3511569,Current,Complete,1,0,0,0,10,40,0,95
C5688,23.02,LOW,APPROVE,No significant risk flags identified,68,Low,Business,1209269,Savings,Complete,1,0,0,0,5,4,1,356
C5689,35.4,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Unusual income level, Fraud history present",42,High,Student,4880230,Savings,Partial,1,0,0,0,13,73,1,42
C5690,26.81,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",50,Low,Self Employed,3493328,Savings,Complete,0,0,0,0,1,30,1,8
C5691,33.18,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",22,High,Salaried,4442272,Savings,Complete,1,0,0,0,14,100,1,309
C5692,5.43,LOW,APPROVE,No significant risk flags identified,54,Low,Self Employed,2193586,Savings,Complete,1,0,0,0,1,84,0,328
C5693,34.82,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",35,Low,Self Employed,286792,Savings,Partial,0,0,0,0,3,47,1,429
C5694,0.84,LOW,APPROVE,No significant risk flags identified,35,Low,Salaried,1652716,Current,Complete,1,0,0,0,2,5,0,337
C5695,24.2,LOW,APPROVE,No significant risk flags identified,68,High,Salaried,2757892,Savings,Complete,0,0,0,1,7,29,0,477
C5696,5.51,LOW,APPROVE,No significant risk flags identified,51,Medium,Business,3782826,Savings,Complete,1,0,0,0,3,30,0,303
C5697,6.59,LOW,APPROVE,No significant risk flags identified,40,Medium,Business,1917129,Current,Complete,1,0,0,0,2,49,0,110
C5698,29.02,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",38,Low,Salaried,2641418,Savings,Missing,1,0,0,0,6,9,1,478
C5699,5.62,LOW,APPROVE,No significant risk flags identified,59,Medium,Self Employed,1470361,Savings,Complete,1,0,0,0,3,22,0,445
C5700,26.99,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",55,Low,Business,392724,Savings,Complete,1,0,0,0,14,84,1,290
C5701,3.65,LOW,APPROVE,No significant risk flags identified,42,Low,Self Employed,964712,Savings,Complete,1,0,0,0,3,43,0,390
C5702,37.8,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",70,Low,Salaried,3972124,Corporate,Complete,1,1,0,0,13,45,1,157
C5703,33.65,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",70,Medium,Cash Business,2312651,Corporate,Complete,1,0,0,0,1,81,1,254
C5704,24.55,LOW,APPROVE,No significant risk flags identified,61,Medium,Student,414481,Savings,Partial,1,0,0,1,14,73,0,419
C5705,8.4,LOW,APPROVE,No significant risk flags identified,26,Medium,Self Employed,3762707,Savings,Complete,1,0,0,0,4,81,0,56
C5706,17.54,LOW,APPROVE,No significant risk flags identified,38,High,Business,3510454,Savings,Missing,1,0,0,0,9,37,0,425
C5707,2.94,LOW,APPROVE,No significant risk flags identified,41,Low,Salaried,4654678,Savings,Complete,1,0,0,0,13,45,0,421
C5708,36.0,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",54,Medium,Business,1112972,Savings,Partial,0,0,0,0,7,40,1,464
C5709,9.4,LOW,APPROVE,No significant risk flags identified,54,High,Student,586624,Savings,Complete,1,0,0,0,7,36,0,53
C5710,16.36,LOW,APPROVE,No significant risk flags identified,37,Medium,Salaried,438868,Corporate,Complete,1,0,0,1,5,43,0,212
C5711,5.62,LOW,APPROVE,No significant risk flags identified,50,Low,Salaried,4482760,Corporate,Partial,1,0,0,0,10,10,0,39
C5712,85.0,HIGH,REJECT,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",51,Medium,Business,2476382,Savings,Partial,1,0,1,0,0,70,1,257
C5713,28.02,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",33,High,Student,3466199,Savings,Complete,1,0,0,0,8,11,1,471
C5714,34.87,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",31,Low,Salaried,2420185,NRI,Complete,1,0,0,1,13,90,1,431
C5715,52.29,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",37,High,Student,2339587,Corporate,Missing,1,1,0,0,14,66,1,293
C5716,27.73,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",74,Low,Student,2498999,Savings,Partial,1,0,0,0,10,22,1,385
C5717,13.15,LOW,APPROVE,No significant risk flags identified,31,Medium,Self Employed,2611467,Savings,Complete,1,0,0,1,11,22,0,327
C5718,5.74,LOW,APPROVE,No significant risk flags identified,31,Low,Business,1071980,Savings,Complete,1,0,0,0,15,93,0,65
C5719,14.25,LOW,APPROVE,No significant risk flags identified,36,Low,Business,3898343,NRI,Partial,0,0,0,0,5,66,0,428
C5720,25.24,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",29,Low,Student,1106438,Savings,Complete,1,0,0,0,1,84,1,82
C5721,45.25,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",68,Medium,Cash Business,4879252,Savings,Complete,0,0,0,1,4,77,1,233
C5722,14.01,LOW,APPROVE,No significant risk flags identified,29,Medium,Student,4875411,Current,Complete,0,0,0,0,10,88,0,418
C5723,28.84,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",66,Low,Salaried,2951881,Savings,Partial,1,0,0,0,14,40,1,490
C5724,5.83,LOW,APPROVE,No significant risk flags identified,30,Low,Salaried,1338762,Savings,Partial,1,0,0,0,8,27,0,105
C5725,13.5,LOW,APPROVE,No significant risk flags identified,58,Low,Student,2448825,NRI,Partial,1,0,0,1,2,3,0,300
C5726,25.37,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",49,Low,Self Employed,3794577,Current,Complete,1,0,0,0,10,89,1,38
C5727,40.83,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",33,High,Salaried,1244503,Savings,Complete,1,0,0,1,14,85,1,344
C5728,33.88,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",64,Medium,Business,3306874,Savings,Missing,1,0,0,0,9,5,1,103
C5729,31.64,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",70,Medium,Self Employed,3265386,Savings,Complete,1,0,0,0,7,100,1,178
C5730,38.06,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",67,High,Student,4247127,Savings,Complete,0,0,0,0,13,65,1,252
C5731,14.27,LOW,APPROVE,No significant risk flags identified,73,Low,Business,613073,NRI,Partial,1,0,0,0,5,92,0,406
C5732,23.29,LOW,APPROVE,No significant risk flags identified,24,Medium,Cash Business,1796520,Current,Complete,1,1,0,0,4,86,0,427
C5733,13.1,LOW,APPROVE,No significant risk flags identified,48,High,Self Employed,2767647,Savings,Complete,1,0,0,0,9,99,0,163
C5734,12.54,LOW,APPROVE,No significant risk flags identified,39,Low,Cash Business,4424273,Corporate,Complete,0,0,0,0,2,71,0,464
C5735,6.45,LOW,APPROVE,No significant risk flags identified,51,Low,Cash Business,3012001,Current,Complete,1,0,0,0,3,71,0,221
C5736,27.31,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",60,Low,Self Employed,1749000,Current,Complete,0,0,0,0,6,32,1,258
C5737,26.62,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",29,Low,Student,2242395,Current,Complete,0,0,0,0,0,5,1,270
C5738,30.4,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",19,High,Student,3331489,Savings,Complete,1,0,0,0,4,18,1,400
C5739,18.84,LOW,APPROVE,No significant risk flags identified,41,High,Salaried,4628631,Current,Complete,1,0,0,1,14,63,0,97
C5740,38.38,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Unusual income level, Fraud history present",75,High,Self Employed,4677353,Savings,Missing,1,0,0,0,8,22,1,104
C5741,36.81,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",50,Low,Student,4159743,Savings,Missing,0,0,0,0,8,62,1,145
C5742,29.2,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",30,Low,Self Employed,2660268,Savings,Complete,1,0,0,1,12,16,1,238
C5743,29.78,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",24,Medium,Self Employed,1233871,Savings,Partial,1,0,0,0,2,37,1,30
C5744,27.92,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",72,Low,Salaried,2895360,Savings,Partial,1,0,0,0,5,26,1,392
C5745,21.71,LOW,APPROVE,No significant risk flags identified,40,Medium,Salaried,3889004,Current,Partial,1,0,0,1,11,99,0,401
C5746,6.44,LOW,APPROVE,No significant risk flags identified,53,Low,Business,1780914,Savings,Complete,0,0,0,0,8,15,0,367
C5747,3.58,LOW,APPROVE,No significant risk flags identified,32,Low,Student,3128933,Corporate,Complete,1,0,0,0,9,42,0,74
C5748,32.8,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",48,Low,Business,999230,Savings,Complete,1,1,0,0,4,0,1,303
C5749,32.09,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Unusual income level, Fraud history present",63,Low,Business,4841779,Savings,Partial,1,0,0,0,3,98,1,382
C5750,21.49,LOW,APPROVE,No significant risk flags identified,35,Low,Salaried,2783152,Current,Complete,1,0,0,0,13,23,1,118
C5751,28.0,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",67,Low,Student,2686390,Savings,Partial,1,0,0,0,5,32,1,82
C5752,5.01,LOW,APPROVE,No significant risk flags identified,40,Low,Cash Business,1590143,Savings,Complete,1,0,0,0,0,25,0,309
C5753,14.1,LOW,APPROVE,No significant risk flags identified,36,Medium,Student,3895675,Current,Partial,1,0,0,0,0,90,0,293
C5754,28.07,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",53,Medium,Salaried,3642847,Savings,Complete,1,0,0,0,5,74,1,175
C5755,22.86,LOW,APPROVE,No significant risk flags identified,41,Low,Self Employed,3129070,Corporate,Complete,1,0,0,0,3,28,1,218
C5756,34.02,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Unusual income level",20,Low,Salaried,4982164,Corporate,Complete,1,0,0,1,2,47,1,377
C5757,29.28,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Unusual income level, Fraud history present",26,Low,Business,4750251,Current,Partial,0,0,0,0,2,1,1,403
C5758,19.04,LOW,APPROVE,No significant risk flags identified,46,Low,Student,1948118,Current,Partial,0,0,0,1,12,27,0,308
C5759,21.61,LOW,APPROVE,No significant risk flags identified,35,Low,Self Employed,2620142,Savings,Partial,0,0,0,1,10,75,0,107
C5760,10.22,LOW,APPROVE,No significant risk flags identified,57,High,Cash Business,2427672,Current,Complete,1,0,0,0,5,13,0,400
C5761,9.11,LOW,APPROVE,No significant risk flags identified,62,Low,Cash Business,4214091,Savings,Complete,0,0,0,0,11,0,0,178
C5762,44.03,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",42,Low,Self Employed,2174253,NRI,Partial,0,1,0,0,0,11,1,308
C5763,13.38,LOW,APPROVE,No significant risk flags identified,34,Low,Self Employed,545694,Savings,Complete,1,0,0,1,1,82,0,96
C5764,8.44,LOW,APPROVE,No significant risk flags identified,25,Low,Cash Business,3749627,NRI,Complete,1,0,0,0,6,88,0,228
C5765,11.09,LOW,APPROVE,No significant risk flags identified,24,Medium,Salaried,701711,Current,Partial,1,0,0,0,7,45,0,237
C5766,36.59,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",39,Low,Cash Business,3892242,Savings,Complete,1,1,0,0,4,43,1,20
C5767,0.64,LOW,APPROVE,No significant risk flags identified,42,Low,Business,4241666,Current,Complete,1,0,0,0,9,9,0,159
C5768,40.96,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, High transaction volume",51,Medium,Business,2170953,Savings,Partial,1,1,0,0,6,24,1,18
C5769,35.68,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",43,Low,Salaried,1917681,Savings,Complete,1,1,0,0,14,57,1,190
C5770,24.85,LOW,APPROVE,No significant risk flags identified,57,Low,Self Employed,1644834,Current,Complete,1,0,0,0,5,72,1,332
C5771,23.1,LOW,APPROVE,No significant risk flags identified,74,Low,Self Employed,3394078,Savings,Partial,0,0,0,1,10,66,0,179
C5772,30.48,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",65,Low,Cash Business,3084732,Corporate,Partial,1,0,0,0,3,24,1,43
C5773,13.28,LOW,APPROVE,No significant risk flags identified,52,Medium,Student,4057059,Current,Partial,0,0,0,0,4,11,0,180
C5774,35.61,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",54,High,Salaried,2236520,Savings,Complete,1,0,0,1,6,2,1,416
C5775,22.76,LOW,APPROVE,No significant risk flags identified,41,Medium,Salaried,4130863,Savings,Partial,0,0,0,1,12,36,0,155
C5776,35.06,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",48,Low,Cash Business,930788,Corporate,Missing,1,0,0,0,3,63,1,98
C5777,6.97,LOW,APPROVE,No significant risk flags identified,33,Medium,Business,4284212,Savings,Complete,1,0,0,0,1,53,0,469
C5778,22.75,LOW,APPROVE,No significant risk flags identified,50,Medium,Self Employed,3968415,Savings,Partial,1,1,0,0,12,51,0,280
C5779,18.33,LOW,APPROVE,No significant risk flags identified,31,High,Student,796108,NRI,Partial,1,0,0,0,3,80,0,461
C5780,19.57,LOW,APPROVE,No significant risk flags identified,64,Medium,Business,4899906,Current,Partial,0,0,0,0,8,84,0,54
C5781,25.55,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",38,Low,Salaried,4527901,Savings,Partial,1,0,0,0,6,22,1,395
C5782,38.75,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",61,Low,Student,946361,Current,Missing,0,0,0,0,11,43,1,419
C5783,33.14,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",74,High,Salaried,4229898,Savings,Complete,1,0,0,0,14,68,1,96
C5784,23.7,LOW,APPROVE,No significant risk flags identified,25,Low,Self Employed,2213591,Current,Complete,1,0,0,0,14,61,1,33
C5785,39.12,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",64,High,Cash Business,1983550,Savings,Partial,1,0,0,0,7,61,1,346
C5786,29.41,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",50,Medium,Business,204398,Corporate,Complete,1,0,0,0,6,53,1,134
C5787,45.05,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",74,High,Cash Business,1783026,Corporate,Complete,1,0,0,1,11,80,1,167
C5788,16.71,LOW,APPROVE,No significant risk flags identified,41,Medium,Cash Business,4328149,Savings,Complete,0,0,0,0,4,100,0,348
C5789,26.46,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",62,High,Salaried,1676423,Current,Missing,0,0,0,0,4,62,0,469
C5790,38.48,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",66,Medium,Business,3550717,Savings,Missing,1,0,0,0,5,80,1,241
C5791,24.91,LOW,APPROVE,No significant risk flags identified,37,Low,Salaried,4907446,Savings,Partial,1,0,0,0,14,12,1,361
C5792,8.83,LOW,APPROVE,No significant risk flags identified,55,Low,Self Employed,1751749,Savings,Complete,0,0,0,0,8,55,0,353
C5793,38.58,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",27,Low,Student,2783757,NRI,Missing,0,0,0,0,1,73,1,216
C5794,9.9,LOW,APPROVE,No significant risk flags identified,31,Low,Business,2392447,Current,Missing,1,0,0,0,15,31,0,38
C5795,40.12,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Unusual income level",65,High,Self Employed,4583659,Savings,Complete,1,0,0,1,13,48,1,410
C5796,33.22,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",22,Medium,Business,2883656,Savings,Missing,1,0,0,0,7,27,1,108
C5797,31.5,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",44,Medium,Self Employed,952750,Corporate,Complete,1,0,0,0,2,95,1,469
C5798,26.95,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",50,Medium,Salaried,434955,Savings,Complete,1,0,0,0,13,34,1,233
C5799,8.93,LOW,APPROVE,No significant risk flags identified,72,Medium,Cash Business,3753631,Current,Complete,1,0,0,0,9,18,0,495
C5800,33.69,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",48,Medium,Business,4195508,Current,Complete,0,0,0,0,6,83,1,341
C5801,33.16,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",52,High,Business,1270591,Current,Partial,1,0,0,0,0,17,1,69
C5802,19.26,LOW,APPROVE,No significant risk flags identified,44,Medium,Student,2497891,NRI,Complete,1,0,0,1,0,92,0,228
C5803,14.49,LOW,APPROVE,No significant risk flags identified,68,Low,Cash Business,4165961,Corporate,Partial,0,0,0,0,5,8,0,21
C5804,14.47,LOW,APPROVE,No significant risk flags identified,57,High,Cash Business,2575762,Current,Partial,1,0,0,0,13,22,0,144
C5805,17.46,LOW,APPROVE,No significant risk flags identified,21,High,Salaried,454122,Savings,Complete,0,0,0,0,1,87,0,41
C5806,30.92,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",74,High,Self Employed,2486393,Savings,Complete,1,0,0,0,10,31,1,58
C5807,3.34,LOW,APPROVE,No significant risk flags identified,31,Low,Cash Business,4563222,Savings,Complete,1,0,0,0,9,20,0,243
C5808,11.53,LOW,APPROVE,No significant risk flags identified,57,Low,Salaried,1111991,Corporate,Complete,0,0,0,0,0,62,0,341
C5809,33.82,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",62,Medium,Business,2657357,Current,Partial,1,0,0,0,8,66,1,366
C5810,8.26,LOW,APPROVE,No significant risk flags identified,62,Low,Business,2330122,Current,Partial,1,0,0,0,4,32,0,303
C5811,8.29,LOW,APPROVE,No significant risk flags identified,38,Medium,Salaried,2715787,Current,Complete,1,0,0,0,9,78,0,111
C5812,27.18,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",74,Low,Salaried,412753,Savings,Complete,1,0,0,0,2,53,1,312
C5813,17.43,LOW,APPROVE,No significant risk flags identified,63,Medium,Salaried,2982548,Corporate,Partial,0,0,0,0,5,25,0,486
C5814,20.22,LOW,APPROVE,No significant risk flags identified,74,Medium,Student,3998428,Current,Complete,1,0,0,1,0,93,0,218
C5815,36.55,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",70,Low,Salaried,1942488,Current,Complete,1,1,0,0,11,32,1,463
C5816,20.81,LOW,APPROVE,No significant risk flags identified,54,High,Cash Business,2865359,Corporate,Complete,0,0,0,0,7,92,0,319
C5817,27.14,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",70,Low,Business,2075764,Current,Complete,1,0,0,0,1,85,1,31
C5818,33.29,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Short customer tenure, Fraud history present",56,Low,Student,3152102,Savings,Missing,1,0,0,0,15,87,1,85
C5819,7.63,LOW,APPROVE,No significant risk flags identified,33,Low,Business,460793,Corporate,Partial,1,0,0,0,3,14,0,313
C5820,23.37,LOW,APPROVE,No significant risk flags identified,49,Low,Student,3851665,Current,Complete,1,0,0,0,6,56,1,16
C5821,11.99,LOW,APPROVE,No significant risk flags identified,29,Low,Student,4631847,Current,Missing,1,0,0,0,15,66,0,48
C5822,28.18,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",23,Low,Salaried,1768097,Corporate,Partial,1,0,0,0,0,36,1,11
C5823,24.14,LOW,APPROVE,No significant risk flags identified,39,Medium,Salaried,2730208,Savings,Complete,1,0,0,0,13,3,1,474
C5824,1.1,LOW,APPROVE,No significant risk flags identified,26,Low,Business,2371621,Savings,Complete,1,0,0,0,12,14,0,236
C5825,30.61,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",28,Low,Business,2198284,NRI,Complete,0,0,0,0,1,69,1,394
C5826,30.18,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",63,Low,Self Employed,2582482,Savings,Missing,1,0,0,0,12,1,1,121
C5827,7.51,LOW,APPROVE,No significant risk flags identified,45,Medium,Salaried,740214,Current,Complete,1,0,0,0,9,62,0,81
C5828,13.2,LOW,APPROVE,No significant risk flags identified,30,Low,Business,638039,Savings,Complete,1,0,0,1,12,65,0,313
C5829,7.07,LOW,APPROVE,No significant risk flags identified,61,Low,Cash Business,4379240,NRI,Complete,1,0,0,0,12,32,0,249
C5830,30.36,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",56,High,Student,4506128,Current,Complete,1,0,0,0,4,52,1,414
C5831,49.57,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Address not verified",42,Medium,Salaried,3104579,Current,Missing,0,0,0,1,4,80,1,320
C5832,21.44,LOW,APPROVE,No significant risk flags identified,68,High,Cash Business,779264,Savings,Complete,1,0,0,1,5,27,0,242
C5833,2.35,LOW,APPROVE,No significant risk flags identified,26,Low,Student,3644742,Current,Complete,1,0,0,0,2,36,0,265
C5834,37.74,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",50,Medium,Business,1969199,Corporate,Complete,1,1,0,0,1,10,1,476
C5835,25.96,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",64,Low,Self Employed,897836,Corporate,Complete,1,0,0,0,9,30,1,394
C5836,13.06,LOW,APPROVE,No significant risk flags identified,54,High,Salaried,4627012,Savings,Complete,0,0,0,0,10,15,0,288
C5837,27.1,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Unusual income level, Multiple compliance flags triggered",33,Medium,Salaried,4983362,Savings,Complete,1,0,0,0,12,57,1,345
C5838,17.22,LOW,APPROVE,No significant risk flags identified,39,High,Salaried,3271733,Current,Partial,1,0,0,0,6,100,0,272
C5839,16.28,LOW,APPROVE,No significant risk flags identified,27,High,Salaried,2501433,Current,Partial,1,0,0,0,15,80,0,455
C5840,32.37,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",65,Low,Business,1090276,Savings,Complete,0,0,0,0,10,76,1,334
C5841,32.36,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",62,High,Business,4055428,Corporate,Complete,1,0,0,0,5,37,1,209
C5842,18.67,LOW,APPROVE,No significant risk flags identified,67,Medium,Self Employed,2827036,Current,Complete,1,1,0,0,14,18,0,97
C5843,2.62,LOW,APPROVE,No significant risk flags identified,58,Low,Salaried,3252484,Corporate,Complete,1,0,0,0,15,26,0,74
C5844,51.96,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",62,High,Business,2856147,Savings,Partial,1,1,0,0,0,96,1,216
C5845,6.34,LOW,APPROVE,No significant risk flags identified,39,Low,Student,3969352,Savings,Partial,1,0,0,0,3,35,0,359
C5846,14.61,LOW,APPROVE,No significant risk flags identified,50,Low,Cash Business,317062,Corporate,Missing,1,0,0,0,6,37,0,167
C5847,14.52,LOW,APPROVE,No significant risk flags identified,60,High,Salaried,2058099,Corporate,Partial,1,0,0,0,12,35,0,325
C5848,23.03,LOW,APPROVE,No significant risk flags identified,19,Medium,Salaried,4024133,Corporate,Complete,1,1,0,0,3,73,0,231
C5849,26.77,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",32,Low,Business,2426023,Savings,Complete,1,0,0,0,0,92,1,227
C5850,31.8,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",56,Low,Student,4301872,Current,Partial,0,0,0,0,10,44,1,259
C5851,9.61,LOW,APPROVE,No significant risk flags identified,30,High,Self Employed,1941208,Current,Complete,1,0,0,0,7,41,0,108
C5852,33.9,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Unusual income level",20,Medium,Student,4618028,Corporate,Partial,1,0,0,0,12,52,1,490
C5853,28.22,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Fraud history present, Multiple compliance flags triggered",43,Low,Salaried,3592500,Savings,Complete,0,0,0,0,9,51,1,221
C5854,40.8,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",66,Low,Salaried,3412703,NRI,Complete,1,1,0,0,12,91,1,438
C5855,28.87,MEDIUM,MANUAL_REVIEW,"Overall weighted risk score elevated, Unusual income level, Multiple compliance flags triggered",47,High,Business,4988581,Savings,Complete,1,0,0,0,1,28,1,351
C5856,85.0,HIGH,REJECT,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",45,Low,Student,3259176,Savings,Complete,1,0,1,0,8,56,1,430
C5857,46.15,HIGH,EDD,"Overall weighted risk score elevated, Multiple compliance flags triggered, Fraud history present",34,Low,Salaried,1353242,Savings,Missing,1,1,0,0,13,89,1,414
